neighbourhood,latitude,longitude,price,minimum_nights
Rosemont-La Petite-Patrie,45.53121,-73.61166,110,1
Ville-Marie,45.4985,-73.57755,150,1
Ville-Marie,45.4953,-73.58672,62,1
Rosemont-La Petite-Patrie,45.54512,-73.56062,62,1
Ville-Marie,45.50434,-73.55305,325,2
Mercier-Hochelaga-Maisonneuve,45.58822,-73.56353,100,1
Ville-Marie,45.4964,-73.58494,66,1
Villeray-Saint-Michel-Parc-Extension,45.55286,-73.60131,127,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49768,-73.6371,80,1
Ville-Marie,45.50513,-73.55356,251,2
Le Plateau-Mont-Royal,45.52421,-73.5827,126,1
Ville-Marie,45.49492,-73.56841,135,1
Ville-Marie,45.49568,-73.58488,89,1
Ville-Marie,45.49488,-73.58697,91,1
Ville-Marie,45.51093,-73.56774,81,1
Le Plateau-Mont-Royal,45.51656,-73.56964,149,1
Ville-Marie,45.4953,-73.58676,69,1
Le Plateau-Mont-Royal,45.5219,-73.59614,35,2
Le Plateau-Mont-Royal,45.52209,-73.5827,104,1
Ville-Marie,45.50438,-73.55488,326,2
Ahuntsic-Cartierville,45.53655,-73.66652,80,3
Ville-Marie,45.4952,-73.57691,73,1
Ville-Marie,45.51047,-73.56226,122,10
Mercier-Hochelaga-Maisonneuve,45.59379,-73.5199,68,14
Ville-Marie,45.50559,-73.56089,192,2
Ville-Marie,45.50507,-73.55423,278,2
Ville-Marie,45.50286,-73.55493,717,2
Ville-Marie,45.516361,-73.561378,152,1
Ville-Marie,45.516361,-73.561378,78,1
Ville-Marie,45.51712,-73.5624,132,1
Ville-Marie,45.49591,-73.57697,67,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46667,-73.61589,104,1
Ville-Marie,45.49652,-73.57692,75,1
Ville-Marie,45.49679,-73.57912,76,1
Le Plateau-Mont-Royal,45.53603,-73.58668,140,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46662,-73.62243,151,2
Le Plateau-Mont-Royal,45.519558,-73.573769,122,2
Ville-Marie,45.49713,-73.57707,142,1
Le Plateau-Mont-Royal,45.519558,-73.573769,142,2
Ville-Marie,45.49509,-73.57931,121,1
Ville-Marie,45.49556,-73.57914,73,1
Le Plateau-Mont-Royal,45.519558,-73.573769,111,2
Ville-Marie,45.49574,-73.57741,120,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48368,-73.63091,199,1
Le Plateau-Mont-Royal,45.51454,-73.57973,116,1
Rosemont-La Petite-Patrie,45.53822,-73.61173,69,4
Le Sud-Ouest,45.45334,-73.58811,30,2
Ville-Marie,45.49324,-73.58255,58,1
Le Sud-Ouest,45.4539,-73.58806,30,2
Mercier-Hochelaga-Maisonneuve,45.57135,-73.54424,89,3
Le Plateau-Mont-Royal,45.519558,-73.573769,217,2
Ville-Marie,45.49702,-73.58069,110,1
Ville-Marie,45.50427,-73.56264,225,2
Ville-Marie,45.50575,-73.56277,156,2
Le Plateau-Mont-Royal,45.53034,-73.58451,115,5
Ville-Marie,45.49512,-73.58015,100,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49366,-73.6246,46,14
Ville-Marie,45.50258,-73.56014,205,2
Outremont,45.51878,-73.59709,75,7
Ville-Marie,45.51299,-73.55852,250,2
Ville-Marie,45.49543,-73.5872,78,1
Ville-Marie,45.4972,-73.58719,148,1
Le Sud-Ouest,45.49092,-73.55935,102,1
Ville-Marie,45.49535,-73.58814,87,1
LaSalle,45.41686,-73.63994,254,2
Le Sud-Ouest,45.49047,-73.55866,102,1
Ville-Marie,45.49694,-73.58731,146,1
Ville-Marie,45.49667,-73.58668,74,1
Rosemont-La Petite-Patrie,45.533627,-73.616127,243,3
Ville-Marie,45.49833,-73.57546,70,1
Ville-Marie,45.49516,-73.58852,74,1
Ville-Marie,45.49714,-73.57748,69,1
Le Plateau-Mont-Royal,45.53499,-73.5758,150,7
Rosemont-La Petite-Patrie,45.53957,-73.61005,71,1
Ville-Marie,45.49667,-73.5757,85,7
Ville-Marie,45.49574,-73.58199,77,1
Saint-Laurent,45.50962,-73.67772,55,1
Ville-Marie,45.49524,-73.58169,73,1
Rosemont-La Petite-Patrie,45.53946,-73.6113,94,1
Ville-Marie,45.49508,-73.58186,89,1
Ville-Marie,45.52541,-73.55846,100,14
Ville-Marie,45.5048,-73.55508,182,2
Dollard-des-Ormeaux,45.48849,-73.81838,84,2
Ville-Marie,45.49517,-73.58212,72,1
Ville-Marie,45.49547,-73.58036,84,1
Ville-Marie,45.49717,-73.58043,75,1
Verdun,45.46121,-73.57465,140,7
Ville-Marie,45.49495,-73.58036,73,1
Ville-Marie,45.51696,-73.55894,70,5
LaSalle,45.42854,-73.65807,139,2
Ville-Marie,45.49495,-73.5807,89,1
Rosemont-La Petite-Patrie,45.53524,-73.6005,150,5
Côte-des-Neiges-Notre-Dame-de-Grâce,45.495159,-73.610878,105,2
Le Sud-Ouest,45.49058,-73.55778,130,2
Rosemont-La Petite-Patrie,45.55313,-73.56464,75,7
Rosemont-La Petite-Patrie,45.54313,-73.60586,175,3
Ville-Marie,45.5129,-73.55772,102,2
Ville-Marie,45.49825,-73.57753,81,1
Ville-Marie,45.49633,-73.57587,71,1
Ville-Marie,45.50239,-73.57987,159,1
Ville-Marie,45.51241,-73.55767,83,2
Ville-Marie,45.51445,-73.55583,66,2
Ville-Marie,45.49641,-73.57621,95,1
Ville-Marie,45.51432,-73.55693,73,2
Ville-Marie,45.49641,-73.5761,68,1
Ville-Marie,45.49823,-73.57576,76,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49002,-73.64799,80,1
Le Sud-Ouest,45.47644,-73.58263,90,2
Ville-Marie,45.51259,-73.55761,66,2
Ville-Marie,45.49538,-73.58201,69,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47097,-73.61108,128,1
Ville-Marie,45.49822,-73.57616,75,1
Le Plateau-Mont-Royal,45.51956,-73.59628,101,2
Ville-Marie,45.498,-73.57543,78,1
Outremont,45.51978,-73.61539,100,7
Le Plateau-Mont-Royal,45.51825,-73.59515,76,2
Ville-Marie,45.49738,-73.58739,159,1
Ville-Marie,45.49655,-73.57694,78,1
Ville-Marie,45.49704,-73.57724,69,1
Ville-Marie,45.49618,-73.57681,103,1
Ville-Marie,45.52994,-73.56193,147,6
Ville-Marie,45.51026,-73.56551,136,4
Ville-Marie,45.50086,-73.57901,100,5
Ville-Marie,45.49655,-73.57572,76,1
Ville-Marie,45.49757,-73.57555,94,1
Ville-Marie,45.49667,-73.57705,84,1
Ville-Marie,45.49651,-73.57722,120,6
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46441,-73.61538,104,1
Le Plateau-Mont-Royal,45.519558,-73.573769,126,2
Ville-Marie,45.50605,-73.57841,133,2
Villeray-Saint-Michel-Parc-Extension,45.55133993047243,-73.60849125159176,50,1
Villeray-Saint-Michel-Parc-Extension,45.54935,-73.60899,35,1
Ville-Marie,45.49772,-73.58709,157,1
Le Sud-Ouest,45.48647,-73.56804,250,2
Ville-Marie,45.50652,-73.56287,162,2
Ville-Marie,45.49501,-73.57757,129,1
Villeray-Saint-Michel-Parc-Extension,45.55086,-73.60262,100,1
Le Plateau-Mont-Royal,45.51845,-73.58571,171,1
Ville-Marie,45.49539,-73.57724,110,1
Le Plateau-Mont-Royal,45.52569,-73.58773,44,7
Rosemont-La Petite-Patrie,45.54971,-73.57285,150,1
Mercier-Hochelaga-Maisonneuve,45.54059,-73.54927,53,2
Villeray-Saint-Michel-Parc-Extension,45.5402,-73.62148,100,5
Mercier-Hochelaga-Maisonneuve,45.61152,-73.52548,350,1
Le Plateau-Mont-Royal,45.52826,-73.57204,85,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46825,-73.61962,134,2
Mercier-Hochelaga-Maisonneuve,45.54666,-73.53769,35,1
Dorval,45.45023,-73.77345,66,1
Le Sud-Ouest,45.49215,-73.55949,321,1
Ville-Marie,45.49715,-73.5878,161,1
Mercier-Hochelaga-Maisonneuve,45.6113,-73.52589,450,1
Ville-Marie,45.50438,-73.56135,153,2
Ville-Marie,45.50442,-73.56268,239,2
Ville-Marie,45.50646,-73.56252,147,2
Ville-Marie,45.50911,-73.55847,112,1
Ville-Marie,45.5044,-73.56147,169,2
Ville-Marie,45.50482,-73.55994,96,1
Ville-Marie,45.50745,-73.5603,112,1
Ville-Marie,45.5092,-73.56069,112,1
Ville-Marie,45.50945,-73.55894,112,1
Ville-Marie,45.50084,-73.57913,99,1
Ville-Marie,45.509,-73.56076,112,1
Ville-Marie,45.50782,-73.56052,112,1
Ville-Marie,45.538933,-73.552528,107,2
Ville-Marie,45.5003,-73.57913,140,1
Ville-Marie,45.5077,-73.56081,102,1
Le Plateau-Mont-Royal,45.513348,-73.570999,356,1
Ville-Marie,45.50942,-73.56064,102,1
Rosemont-La Petite-Patrie,45.54689,-73.55951,45,3
Ville-Marie,45.50777,-73.56037,102,1
Le Sud-Ouest,45.48111,-73.57771,219,2
Le Sud-Ouest,45.48252,-73.57567,243,2
Ville-Marie,45.50905,-73.56041,102,1
Ville-Marie,45.49689,-73.58061,50,1
Ville-Marie,45.50076,-73.57734,99,1
Ville-Marie,45.50758,-73.56074,102,1
Villeray-Saint-Michel-Parc-Extension,45.52583,-73.62299,77,4
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48421,-73.63041,167,1
Rosemont-La Petite-Patrie,45.54185,-73.60208,132,2
Ville-Marie,45.50941,-73.56058,102,1
Rosemont-La Petite-Patrie,45.5565,-73.58857,140,2
Le Plateau-Mont-Royal,45.52519,-73.57436,80,2
Ville-Marie,45.51468,-73.55761,80,1
Le Sud-Ouest,45.45001,-73.60171,35,7
Rosemont-La Petite-Patrie,45.53908,-73.60725,107,2
Ville-Marie,45.50148,-73.55352,68,1
Ville-Marie,45.5021,-73.57949,99,1
Mercier-Hochelaga-Maisonneuve,45.59676,-73.53784,57,3
Rivière-des-Prairies-Pointe-aux-Trembles,45.69738,-73.48995,175,3
Ville-Marie,45.50253,-73.57865,125,1
Le Plateau-Mont-Royal,45.52269,-73.59908,214,3
Rosemont-La Petite-Patrie,45.55678,-73.57516,95,14
Ville-Marie,45.50038,-73.57894,50,1
Villeray-Saint-Michel-Parc-Extension,45.53654,-73.62048,90,10
Ville-Marie,45.52172,-73.5615,99,1
Le Sud-Ouest,45.45567,-73.58971,82,7
Ville-Marie,45.494774,-73.580101,138,5
Le Plateau-Mont-Royal,45.52607,-73.60724,189,1
Le Plateau-Mont-Royal,45.52373,-73.57999,400,1
Le Plateau-Mont-Royal,45.52172,-73.57688,200,1
Ville-Marie,45.50158,-73.57932,110,1
Dollard-des-Ormeaux,45.47797,-73.84105,137,2
Le Plateau-Mont-Royal,45.52315,-73.5998,96,1
Ville-Marie,45.50158,-73.55622,181,2
Ville-Marie,45.50147,-73.55836,192,2
Le Sud-Ouest,45.47927,-73.56291,130,2
Ville-Marie,45.49477,-73.58846,227,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49635,-73.64879,121,14
Ville-Marie,45.502,-73.55742,185,2
Ville-Marie,45.49531,-73.58843,250,1
Rosemont-La Petite-Patrie,45.53226,-73.60703,27,5
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47844,-73.62935,357,3
Villeray-Saint-Michel-Parc-Extension,45.56459,-73.60317,150,1
Ahuntsic-Cartierville,45.5273,-73.71311,350,2
Le Plateau-Mont-Royal,45.52192,-73.57728,150,7
Ville-Marie,45.49493,-73.5889,250,1
Ville-Marie,45.50364,-73.56468,121,2
Ville-Marie,45.50232,-73.57748,100,1
Le Plateau-Mont-Royal,45.51691,-73.58591,38,4
Le Plateau-Mont-Royal,45.53953,-73.5805,279,3
Ville-Marie,45.5162,-73.55258,143,2
Verdun,45.4585,-73.57762,91,1
Ville-Marie,45.511,-73.55656,79,1
Ville-Marie,45.50055,-73.58308,150,1
Le Plateau-Mont-Royal,45.514446,-73.57061,180,3
Villeray-Saint-Michel-Parc-Extension,45.52564,-73.62261,109,4
Ville-Marie,45.51493,-73.56622,97,2
Ville-Marie,45.51294,-73.55883,121,2
Ville-Marie,45.52038,-73.55866,62,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49651,-73.60863,90,3
Le Plateau-Mont-Royal,45.53137,-73.59107,150,2
Ville-Marie,45.5228,-73.56038,67,1
Ville-Marie,45.51692,-73.56704,89,2
Ville-Marie,45.51622,-73.56473,91,2
Ville-Marie,45.51509,-73.56512,95,2
Saint-Léonard,45.57271,-73.58684,100,10
Rosemont-La Petite-Patrie,45.555447,-73.589851,115,7
Mercier-Hochelaga-Maisonneuve,45.54307,-73.54687,93,3
Le Plateau-Mont-Royal,45.51545,-73.57467,101,2
Montréal-Est,45.63029,-73.49845,320,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4936,-73.62434,129,14
Verdun,45.45168,-73.5485,100,6
Villeray-Saint-Michel-Parc-Extension,45.52558,-73.6217,212,5
Ville-Marie,45.51639,-73.56703,86,2
Le Plateau-Mont-Royal,45.51436,-73.57217,298,4
Ville-Marie,45.51511,-73.56673,92,2
Ville-Marie,45.49554,-73.57505,98,2
Ville-Marie,45.49799,-73.58729,187,2
Ville-Marie,45.51665,-73.56479,86,2
Ville-Marie,45.51669,-73.56648,99,2
Le Plateau-Mont-Royal,45.52624,-73.6072,305,3
Ahuntsic-Cartierville,45.54075,-73.64504,85,1
Le Sud-Ouest,45.48358,-73.57402,228,2
Le Plateau-Mont-Royal,45.53851,-73.58198,81,2
Ville-Marie,45.5348,-73.55595,111,2
Ville-Marie,45.50037,-73.57828,169,1
Le Sud-Ouest,45.4837,-73.57603,234,2
Ville-Marie,45.50052,-73.55622,140,2
Ville-Marie,45.50174,-73.55684,196,2
Ville-Marie,45.50185,-73.55678,180,2
Ville-Marie,45.50146,-73.5583,109,2
Ville-Marie,45.50114,-73.5538,68,1
Le Sud-Ouest,45.48326,-73.57436,93,2
Mercier-Hochelaga-Maisonneuve,45.53941,-73.54658,80,14
Le Plateau-Mont-Royal,45.51881,-73.58579,30,3
Le Plateau-Mont-Royal,45.52826,-73.58931,159,2
Le Plateau-Mont-Royal,45.51504,-73.57413,250,4
Ville-Marie,45.50132,-73.55554,219,3
Verdun,45.45598,-73.57065,175,2
Ville-Marie,45.502796,-73.567688,500,5
Ville-Marie,45.51479,-73.56702,88,2
Ville-Marie,45.51651,-73.56489,77,2
Ville-Marie,45.5021,-73.55661,182,1
Ville-Marie,45.50153,-73.55478,142,1
Villeray-Saint-Michel-Parc-Extension,45.568,-73.63844,99,2
Ville-Marie,45.5018,-73.55444,189,1
Villeray-Saint-Michel-Parc-Extension,45.54297,-73.61253,400,7
Ville-Marie,45.51604,-73.56141,95,7
Ville-Marie,45.5152,-73.56505,87,2
Rosemont-La Petite-Patrie,45.54997,-73.58281,32,3
Ville-Marie,45.52144,-73.56506,146,2
Ville-Marie,45.53478,-73.55409,131,2
Ville-Marie,45.51259,-73.55572,88,2
Ville-Marie,45.51577,-73.55662,141,2
Le Plateau-Mont-Royal,45.51861,-73.59614,90,2
Mercier-Hochelaga-Maisonneuve,45.60046,-73.51428,137,3
Le Plateau-Mont-Royal,45.52387,-73.58428,58,2
Mercier-Hochelaga-Maisonneuve,45.55628,-73.5293,109,1
Ville-Marie,45.52270028756608,-73.5590215467379,56,1
Le Sud-Ouest,45.48901,-73.5658,65,1
Villeray-Saint-Michel-Parc-Extension,45.54353,-73.61993,196,1
Ville-Marie,45.5018,-73.55554,299,3
Le Plateau-Mont-Royal,45.536217,-73.562424,199,6
Le Plateau-Mont-Royal,45.5322,-73.58008,100,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49518,-73.60822,88,1
Villeray-Saint-Michel-Parc-Extension,45.53096,-73.64756,80,1
Verdun,45.45343,-73.54455,158,3
Villeray-Saint-Michel-Parc-Extension,45.54668,-73.63363,100,6
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48825,-73.64147,124,2
Ville-Marie,45.50757,-73.56064,102,1
Ville-Marie,45.50762,-73.55917,102,1
Ville-Marie,45.51664,-73.56486,79,2
Ville-Marie,45.51682,-73.56533,75,2
Saint-Laurent,45.51111,-73.67839,100,1
Ville-Marie,45.51686,-73.565,86,2
Ville-Marie,45.51678,-73.56623,76,2
Rosemont-La Petite-Patrie,45.53368,-73.5966,275,2
Mercier-Hochelaga-Maisonneuve,45.556,-73.52889,66,2
Ville-Marie,45.517,-73.56522,85,2
Lachine,45.44605,-73.65304,351,7
Ville-Marie,45.51542,-73.56671,84,2
Ville-Marie,45.53398,-73.56123,34,2
Mercier-Hochelaga-Maisonneuve,45.54095,-73.55096,48,2
Ville-Marie,45.51668,-73.56528,83,2
Ville-Marie,45.51512,-73.5667,86,2
Villeray-Saint-Michel-Parc-Extension,45.56121,-73.59795,136,1
Ville-Marie,45.51652,-73.56698,88,2
Ville-Marie,45.51479,-73.56698,85,2
Ville-Marie,45.51641,-73.56702,86,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50866,-73.62109,35,10
Villeray-Saint-Michel-Parc-Extension,45.53891,-73.61525,100,8
Le Plateau-Mont-Royal,45.52072,-73.58986,30,1
Ville-Marie,45.51505,-73.56477,86,2
Ville-Marie,45.53524,-73.55723,70,1
Le Plateau-Mont-Royal,45.51858,-73.59044,31,1
Ville-Marie,45.52558,-73.56148,119,2
Le Sud-Ouest,45.449554,-73.599815,78,2
Pierrefonds-Roxboro,45.51323,-73.81189,264,3
Le Plateau-Mont-Royal,45.52059555053711,-73.57511901855469,481,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49472,-73.61522,250,2
Ville-Marie,45.49562,-73.58911,150,10
Le Sud-Ouest,45.47794,-73.56667,100,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48454,-73.62592,80,2
Ahuntsic-Cartierville,45.55078,-73.67027,30,1
Outremont,45.51834,-73.59607,93,2
Rosemont-La Petite-Patrie,45.57526,-73.57034,500,1
Ville-Marie,45.51111,-73.56917,100,2
Ville-Marie,45.49757,-73.58594,169,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49807,-73.62014,95,2
Villeray-Saint-Michel-Parc-Extension,45.54965,-73.60508,159,7
Villeray-Saint-Michel-Parc-Extension,45.52873,-73.6285,60,3
Rosemont-La Petite-Patrie,45.5528,-73.57373,80,1
Ville-Marie,45.52007,-73.56432,67,2
Mercier-Hochelaga-Maisonneuve,45.59805,-73.5394,59,3
Le Plateau-Mont-Royal,45.51568,-73.57538,68,1
Le Plateau-Mont-Royal,45.52005,-73.58844,29,1
Ville-Marie,45.53317,-73.55647,170,1
Le Plateau-Mont-Royal,45.53059,-73.57368,125,2
Le Plateau-Mont-Royal,45.50649,-73.57309,52,4
Ville-Marie,45.50443,-73.55561,185,2
Le Sud-Ouest,45.49648,-73.55915,101,1
Le Sud-Ouest,45.48967588319363,-73.5678196961818,161,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47408,-73.62474,181,1
Le Plateau-Mont-Royal,45.51918,-73.5885,26,1
Ville-Marie,45.50509,-73.55549,182,4
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49796,-73.63346,236,3
Ville-Marie,45.50916,-73.55896,102,1
Outremont,45.52077,-73.6021,149,2
Le Sud-Ouest,45.47883,-73.58125,169,2
Lachine,45.44383,-73.65355,55,1
Le Sud-Ouest,45.45254,-73.59511,78,2
Le Plateau-Mont-Royal,45.5241,-73.58344,211,1
Le Plateau-Mont-Royal,45.5137,-73.57102,189,1
Le Plateau-Mont-Royal,45.53146,-73.57509,336,2
Le Plateau-Mont-Royal,45.50808,-73.57285,65,3
Pointe-Claire,45.43547,-73.82469,109,2
Le Plateau-Mont-Royal,45.52592,-73.59738,264,2
Ville-Marie,45.50637,-73.55478,171,2
Ville-Marie,45.50665,-73.56339,139,2
Ville-Marie,45.50464,-73.55466,155,2
Mercier-Hochelaga-Maisonneuve,45.61224,-73.53538,60,3
LaSalle,45.43078,-73.59569,78,2
Le Plateau-Mont-Royal,45.5346,-73.56484,167,1
Le Plateau-Mont-Royal,45.5254,-73.60251,50,1
Ville-Marie,45.50815,-73.5539,174,3
Ville-Marie,45.50472,-73.5543,339,2
Saint-Léonard,45.57316,-73.58472,329,1
Le Plateau-Mont-Royal,45.52021,-73.59045,23,1
Ville-Marie,45.50711,-73.554,206,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49643,-73.60824,85,1
Rosemont-La Petite-Patrie,45.53202,-73.60994,75,1
Villeray-Saint-Michel-Parc-Extension,45.53312,-73.61974,262,1
Ville-Marie,45.49906,-73.55884,63,1
Mercier-Hochelaga-Maisonneuve,45.59951,-73.52266,50,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47666,-73.62267,47,1
Ville-Marie,45.50553,-73.55496,182,2
Ville-Marie,45.48985,-73.58293,72,2
Outremont,45.51767,-73.59509,45,10
Ahuntsic-Cartierville,45.55097,-73.67592,235,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49344,-73.61335,96,1
Pointe-Claire,45.435,-73.8251,127,2
Le Sud-Ouest,45.49108,-73.55964,159,2
Verdun,45.45499,-73.56505,65,3
Ville-Marie,45.49703,-73.58034,169,2
Ville-Marie,45.50647,-73.55458,289,2
Ville-Marie,45.49751,-73.57408,471,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49175,-73.62564,175,7
Ville-Marie,45.52056,-73.56179,65,2
Le Plateau-Mont-Royal,45.5219,-73.59851,287,2
Rivière-des-Prairies-Pointe-aux-Trembles,45.66631,-73.50609,98,4
Le Plateau-Mont-Royal,45.51925,-73.59551,84,2
Villeray-Saint-Michel-Parc-Extension,45.56697,-73.59561,45,5
Le Plateau-Mont-Royal,45.51878,-73.57896,110,1
Ville-Marie,45.50611,-73.55284,359,2
Mercier-Hochelaga-Maisonneuve,45.59331,-73.55908,111,1
Ahuntsic-Cartierville,45.55202,-73.65575,84,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46311,-73.64221,170,1
Ville-Marie,45.49884,-73.56087,92,1
Ville-Marie,45.51072,-73.55171,138,1
Mont-Royal,45.52355,-73.62132,212,5
Le Plateau-Mont-Royal,45.51341,-73.57038,140,4
Le Plateau-Mont-Royal,45.5231,-73.57343,158,2
Ahuntsic-Cartierville,45.56823,-73.64324,85,2
Ville-Marie,45.50607,-73.55283,199,2
Ville-Marie,45.51138,-73.55156,147,1
Ville-Marie,45.50773,-73.55855,102,1
Ahuntsic-Cartierville,45.54722,-73.66471,94,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47644,-73.62169,51,1
Le Plateau-Mont-Royal,45.52173,-73.57193,385,5
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4956,-73.62055,90,1
Rivière-des-Prairies-Pointe-aux-Trembles,45.6517,-73.49603,85,2
Le Sud-Ouest,45.4547,-73.58786,30,2
Le Plateau-Mont-Royal,45.53068,-73.57197,111,1
Pointe-Claire,45.46908,-73.8003,205,2
Le Plateau-Mont-Royal,45.51987,-73.58153,290,2
Mercier-Hochelaga-Maisonneuve,45.59051,-73.56533,56,1
Ville-Marie,45.51034,-73.56773,671,2
Ahuntsic-Cartierville,45.55221,-73.65574,48,5
Le Plateau-Mont-Royal,45.52142,-73.57597,121,1
Ville-Marie,45.50381,-73.55596,168,1
Ahuntsic-Cartierville,45.53788,-73.67346,186,1
Le Plateau-Mont-Royal,45.5159,-73.56912,292,4
Ville-Marie,45.495,-73.5848,96,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Le Sud-Ouest,45.45275,-73.58985,30,2
Ville-Marie,45.501678,-73.557693,238,1
Sainte-Anne-de-Bellevue,45.4216653,-73.9360451,327,2
Westmount,45.48811,-73.58585,60,1
Ville-Marie,45.501678,-73.557693,238,1
Le Plateau-Mont-Royal,45.51834,-73.59513,127,2
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Ahuntsic-Cartierville,45.5504,-73.66814,75,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49496,-73.61008,79,1
Ville-Marie,45.51663,-73.55973,155,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.50631,-73.56237,140,1
Mercier-Hochelaga-Maisonneuve,45.54062,-73.54819,51,2
Ville-Marie,45.49824,-73.57491,136,2
Ville-Marie,45.50606,-73.55293,240,2
Ville-Marie,45.50627,-73.56113,166,2
Ville-Marie,45.50905,-73.551,65,1
Mercier-Hochelaga-Maisonneuve,45.53924,-73.54064,138,2
Villeray-Saint-Michel-Parc-Extension,45.54832,-73.60884,40,5
Pierrefonds-Roxboro,45.50562,-73.81363,257,3
Ville-Marie,45.51098,-73.55159,65,1
Le Plateau-Mont-Royal,45.52428,-73.57951,228,1
Le Sud-Ouest,45.46234,-73.5954,100,7
Ville-Marie,45.50959,-73.55288,66,1
Le Sud-Ouest,45.47741,-73.57857,140,4
Ville-Marie,45.5114,-73.55175,69,1
Le Plateau-Mont-Royal,45.53917,-73.56074,182,2
Ville-Marie,45.50928,-73.55102,56,1
Ville-Marie,45.50415,-73.55577,178,2
Ville-Marie,45.49551,-73.57227,134,3
Ville-Marie,45.52868,-73.56189,110,5
Outremont,45.50489,-73.61823,500,2
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47543104905461,-73.63940731119455,78,1
LaSalle,45.42752,-73.60587,151,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47183,-73.64034,60,1
Hampstead,45.47956709220234,-73.63502700332407,78,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,238,1
Ville-Marie,45.501678,-73.557693,218,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47663,-73.62257,70,1
Ville-Marie,45.49968,-73.55531,500,4
Ville-Marie,45.5093,-73.55276,65,1
Villeray-Saint-Michel-Parc-Extension,45.53961,-73.62197,140,4
Le Sud-Ouest,45.47774,-73.58996,159,1
Ville-Marie,45.501678,-73.557693,238,1
Lachine,45.44316,-73.65155,45,1
Ahuntsic-Cartierville,45.57038,-73.6553,90,4
Ville-Marie,45.50452,-73.55675,212,2
Le Sud-Ouest,45.49167,-73.55967,102,1
Le Sud-Ouest,45.49034,-73.55908,102,1
LaSalle,45.43188,-73.62776,70,3
Ville-Marie,45.49602,-73.58555,139,1
Ville-Marie,45.5159,-73.56091,114,2
Ville-Marie,45.51588,-73.56271,114,2
Ville-Marie,45.51822,-73.56172,97,2
Mercier-Hochelaga-Maisonneuve,45.59042,-73.51164,170,3
Mercier-Hochelaga-Maisonneuve,45.55503,-73.53656,77,2
Ville-Marie,45.52036,-73.5627,68,2
Villeray-Saint-Michel-Parc-Extension,45.52638,-73.62826,112,2
Mercier-Hochelaga-Maisonneuve,45.54511,-73.54854,81,2
Mercier-Hochelaga-Maisonneuve,45.54507,-73.55011,88,2
Verdun,45.46799,-73.5672,155,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49586,-73.61908,88,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46769177379086,-73.62143829941694,71,2
Le Sud-Ouest,45.47602,-73.59455,45,1
Ville-Marie,45.51537,-73.55614,102,1
Ville-Marie,45.51857,-73.55839,115,3
Rosemont-La Petite-Patrie,45.54534,-73.5762,130,3
Le Sud-Ouest,45.47195,-73.59372,220,14
Le Plateau-Mont-Royal,45.52395,-73.5826,153,2
Saint-Laurent,45.51956,-73.72755,225,3
Le Sud-Ouest,45.45865,-73.5977,105,2
