id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16027749,Magnifique condo parfaitement situé.,29748880,Emilie,,Ville-Marie,45.51745,-73.56613,Entire home/apt,120,3,2,2018-08-21,0.04,1,0,0,
14820757,Grande chambre double metro Berri UCAM,92649731,Elian,,Ville-Marie,45.51819,-73.55979,Private room,50,1,2,2016-10-05,0.03,1,0,0,
15389389,Penthouse with Roof Terrasse,1450796,Guillaume,,Ville-Marie,45.5265,-73.54955,Entire home/apt,70,60,33,2022-12-10,0.44,1,0,5,
14824506,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49681,-73.58255,Entire home/apt,65,32,18,2022-05-31,0.31,70,318,1,
14825432,Superbe Condo rénové et bien situé,88884849,Julian,,Ville-Marie,45.52639,-73.56224,Entire home/apt,195,3,1,2016-09-24,0.01,1,0,0,
16031489,Cozy studio Downtown Montreal,57756742,Mike,,Ville-Marie,45.49179,-73.59006,Entire home/apt,47,1,15,2017-06-11,0.20,1,0,0,
16032068,"Spacious room with a Private bathroom in a quiet home, steps to metro and access to kitchen, patio, washer dryer and full kitchen",14560046,Maité & Simon,,Mercier-Hochelaga-Maisonneuve,45.55326,-73.55026,Private room,76,1,160,2022-11-11,2.17,6,291,2,296297
15395492,2 bedroom- Spacious and Clean condo,98479328,George,,Ville-Marie,45.49597,-73.56638,Entire home/apt,190,1,1,2016-10-30,0.01,1,0,0,
16036917,"Shaughnessy village, central Montreal",58718590,Philip,,Ville-Marie,45.49405,-73.57801,Entire home/apt,221,2,69,2017-10-08,0.94,1,0,0,
14827372,Cozy BD in Ahuntsic,77824792,Darlene,,Ahuntsic-Cartierville,45.57346,-73.65344,Private room,50,1,0,,,1,0,0,
15398085,Montreal-nord..Room/couch in a nice condo,88484249,Navor,,Montréal-Nord,45.5855,-73.63076,Shared room,30,1,2,2017-01-01,0.03,1,0,0,
14836765,Charming apartment in Plateau Mont Royal,50331691,Emilie,,Le Plateau-Mont-Royal,45.52729,-73.59285,Entire home/apt,65,4,19,2019-09-04,0.34,1,0,0,
16039633,Studio entièrement rénové,104377139,Paul Francis,,LaSalle,45.4295,-73.63916,Entire home/apt,106,2,28,2022-11-06,2.77,2,89,28,
15400061,Downtown Montreal Modern Appartement,54371240,Sophia,,Ville-Marie,45.49271,-73.58007,Entire home/apt,900,2,34,2019-07-22,0.45,1,364,0,
14843181,Le Terrain de Jeu de Michel,92890165,Jean,,Rosemont-La Petite-Patrie,45.55883,-73.57409,Entire home/apt,1035,4,0,,,1,361,0,
15422687,Appartement charmant dans Villeray!,98841333,Ariane,,Villeray-Saint-Michel-Parc-Extension,45.54578,-73.62044,Entire home/apt,40,5,3,2017-08-27,0.04,1,0,0,
14844088,"Lovely and simple apartment, Parc Lafontaine",92901219,Erin,,Le Plateau-Mont-Royal,45.52884,-73.56432,Entire home/apt,36,2,1,2017-02-05,0.01,1,0,0,
14859013,Welcoming apartment on Parc Lafontaine,41270538,Michele,,Le Plateau-Mont-Royal,45.52635,-73.57292,Private room,62,2,8,2017-08-11,0.10,3,0,0,
14881221,Heart Of The Village,34817449,Yusuf,,Ville-Marie,45.5217,-73.55314,Shared room,133,31,0,,,1,364,0,
16048208,Bright and Cozy One Bedroom in Mile End,104475326,Tim,,Le Plateau-Mont-Royal,45.52668,-73.59271,Entire home/apt,70,2,15,2017-11-26,0.20,1,0,0,
16050699,3 Bedrooms - 2600 Square feet - Luxurious House,10836138,Amine,,Mercier-Hochelaga-Maisonneuve,45.59484,-73.56276,Entire home/apt,149,31,10,2020-07-31,0.14,10,364,0,
16051841,Cosy apartment - great location,43968444,Fanny,,Ville-Marie,45.51092,-73.55902,Entire home/apt,70,2,2,2017-12-30,0.03,1,0,0,
15434115,Bright and cozy room - Little Italy/Mile End,5906220,Charlotte,,Rosemont-La Petite-Patrie,45.53443,-73.60638,Private room,37,1,4,2017-09-17,0.06,1,0,0,
16052945,lumineux  spacieux appartement Plateau Mont royal,32450186,Amelle,,Le Plateau-Mont-Royal,45.52474,-73.58067,Entire home/apt,195,3,111,2022-12-04,1.53,2,243,51,277922
16056452,Private room in front of Park Laurier,6054859,Arthur,,Rosemont-La Petite-Patrie,45.53389,-73.59164,Private room,50,2,0,,,2,0,0,
15449673,Chambre confortable dans un appartement sympatique,6087630,Etienne,,Rosemont-La Petite-Patrie,45.55266,-73.5763,Private room,38,5,7,2022-03-11,0.18,1,0,1,
16063273,"Comfy and charming, just 4 minutes walk to subway",154735,Isabelle,,Rosemont-La Petite-Patrie,45.53379,-73.59757,Entire home/apt,119,32,11,2022-11-14,0.15,8,363,3,
14896503,L'IDÉAL 1  ( métro Pie-IX )  Private Parking.,98785164,Susan,,Mercier-Hochelaga-Maisonneuve,45.552,-73.55275,Entire home/apt,120,2,306,2022-12-11,4.08,2,165,60,294744
15453773,Beautiful family house and terrace Parc Lafontaine,44699467,Anne,,Ville-Marie,45.52987,-73.55949,Entire home/apt,179,5,10,2018-09-03,0.15,1,0,0,
14899256,#3 Comfortable Room (discount for students),75761307,Olga,,Verdun,45.45614,-73.57707,Private room,25,31,3,2022-10-09,0.05,6,224,1,
15454854,The Montreal Oasis with private parking,21941014,Laurence,,Rosemont-La Petite-Patrie,45.54253,-73.5985,Entire home/apt,99,6,23,2019-09-04,0.33,1,0,0,
14912608,Chambre sympathique a prendre ou à laissé,93673453,Alban,,Westmount,45.48285,-73.58838,Private room,22,15,0,,,1,0,0,
16066455,Big loft with closed room.,692349,Pierre,,Verdun,45.43624,-73.5831,Entire home/apt,175,32,1,2017-07-12,0.02,1,173,0,
15460289,Le 548 près du fleuve,99195810,Virginie,,Mercier-Hochelaga-Maisonneuve,45.59763,-73.51229,Entire home/apt,65,2,79,2022-07-11,1.13,1,76,17,
16078823,Urban Oasis (Close to Old Montréal & Métro!),17422091,Filomena,,Ville-Marie,45.51698,-73.55461,Entire home/apt,124,70,9,2022-06-15,0.13,2,90,1,
14918239,Charming loft in the Old-Montreal,1434764,Marie-Sophie,,Ville-Marie,45.51192,-73.55201,Entire home/apt,115,2,8,2019-09-11,0.12,1,0,0,
14919527,sweet apt in villeray,31731758,Sacha,,Villeray-Saint-Michel-Parc-Extension,45.54432,-73.61432,Entire home/apt,60,2,1,2016-09-20,0.01,1,0,0,
15465389,Elegant 'White' Room in Luminous & Charming Apt,67426436,Michel,,Mercier-Hochelaga-Maisonneuve,45.54529,-73.53921,Private room,36,2,25,2018-10-31,0.33,1,0,0,
14927818,Cozy couch for a handy rest,63825310,Antoine,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49934,-73.62695,Shared room,14,1,0,,,1,0,0,
16095201,"Heart of the Plateau, Centre Ville",49286057,Emmanuel,,Le Plateau-Mont-Royal,45.51851,-73.57365,Entire home/apt,90,30,47,2022-08-28,0.64,1,349,1,
15465983,Large 2 bedroom on 2 floors in Downtown Montreal,66881070,Oxford,,Le Plateau-Mont-Royal,45.51055,-73.57635,Entire home/apt,145,30,3,2022-07-18,0.05,12,365,1,
15468305,Spacious apartment near Downtown.,99265318,Gabriel,,Ville-Marie,45.52627,-73.54932,Entire home/apt,1000,1,18,2022-07-03,0.24,1,90,1,
16098557,Grand studio à louer pour juillet et/ou août,9859979,Julie,,Verdun,45.45632,-73.5655,Entire home/apt,49,30,30,2019-08-06,0.43,1,0,0,
14928450,Zen apartment downtown,93858688,Ghidaa,,Ville-Marie,45.49007,-73.58293,Entire home/apt,96,5,15,2022-11-13,0.79,1,162,11,
15469189,2 Bedrooms apartment in a Modern Condominium,85011310,Ibrahima,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49639,-73.65205,Private room,40,2,109,2019-12-20,1.46,1,0,0,
14933451,Homey room in a downtown apartment!,24574019,Halina,,Ville-Marie,45.49269,-73.58356,Private room,85,4,6,2019-09-21,0.08,1,0,0,
15484069,"Downtown - A/C, Breakfast, View on Mount Royal",14293412,Stéphanie,,Le Plateau-Mont-Royal,45.50753,-73.57359,Entire home/apt,81,8,104,2022-11-29,1.54,1,10,12,
14934854,"LUXURY CONDO, Jacuzzi/Terasse/Gym, Old Port",93933794,Claudie,,Ville-Marie,45.49928,-73.56012,Entire home/apt,250,2,6,2017-08-06,0.08,2,0,0,
16118470,3 bdr luxury upper duplex,35709045,Elena,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48707,-73.62253,Entire home/apt,110,365,3,2017-06-13,0.04,1,365,0,
15493367,"New, bright & modern apartment. Ideal location.",46281594,Christel,,Rosemont-La Petite-Patrie,45.53163,-73.621,Entire home/apt,234,2,223,2022-11-13,3.02,1,201,36,
16118803,Dolce vita près metro Parc,2733396,Antonietta,,Villeray-Saint-Michel-Parc-Extension,45.52774,-73.62411,Entire home/apt,65,30,9,2022-09-05,0.14,1,321,3,
14935592,"Superb view, parking, minutes to downtown!",55713549,Vera,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49364,-73.61185,Entire home/apt,65,90,52,2022-06-29,0.68,1,108,3,
14944559,Montréal Mile-End family light house,2458801,François,,Le Plateau-Mont-Royal,45.52426,-73.59677,Entire home/apt,600,7,1,2017-06-06,0.01,1,0,0,
15507342,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49682,-73.58248,Entire home/apt,75,32,17,2022-08-16,0.23,70,320,1,
14950130,Super Cozy Room+Big Window,94089796,Yini,,Le Sud-Ouest,45.45252,-73.59772,Private room,55,1,8,2017-06-25,0.11,1,0,0,
16122747,Studio on a Magnificent Pedestrian street,91356213,Vladimir & Valentina,,Le Plateau-Mont-Royal,45.51668,-73.57146,Entire home/apt,52,32,73,2022-12-04,1.09,3,123,3,
15511128,"Charming 2 bedrooms Apartment, Terrace/Wood-Stove",5187219,Christian,,Rosemont-La Petite-Patrie,45.54733,-73.57177,Entire home/apt,56,3,15,2018-11-04,0.21,1,0,0,
16129063,Luxueux condo avec vue renversante du 45e étage,19576554,Joël,,Ville-Marie,45.49597,-73.57075,Entire home/apt,105,31,169,2022-10-03,2.29,2,48,4,
14950189,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49682,-73.58248,Entire home/apt,65,32,16,2022-10-31,0.23,70,290,3,
15519058,"Bel appartement, accueillant et bien situé",99748658,Josée Marie,,Rosemont-La Petite-Patrie,45.54189,-73.58423,Entire home/apt,89,31,12,2022-08-06,0.16,1,172,2,
14950567,"La Petite Patrie, Le Chambord -2 BR, 1 Bath, 1 BY",87591589,Sean & Eli,,Rosemont-La Petite-Patrie,45.5413,-73.59773,Entire home/apt,70,2,27,2018-11-23,0.36,1,0,0,
15522103,"Roomy, Designer Apartment near Sherbrooke Metro Station",6260346,Adrien,,Le Plateau-Mont-Royal,45.51923,-73.56884,Entire home/apt,173,2,277,2022-12-05,3.93,1,83,66,296111
16207327,The Skylight Apt 2 BDR near Jean Talon Market,30720639,Jacques,,Rosemont-La Petite-Patrie,45.54123,-73.60706,Entire home/apt,144,3,191,2022-12-05,2.69,2,129,48,CITQ 282262
16216047,Bas de Duplex avec cour et jardin,105949480,Maxime,,Le Sud-Ouest,45.45816,-73.59291,Entire home/apt,120,5,2,2019-05-02,0.04,1,0,0,
16130417,Loft semi sous-sol tout rénové,55940468,Sarifa,,Ahuntsic-Cartierville,45.55873,-73.65774,Entire home/apt,65,32,43,2022-11-12,0.59,2,300,6,
15536925,Jolie chambre proche de tout,30877318,Rodrigo,,Le Sud-Ouest,45.45709,-73.59556,Private room,40,3,6,2017-08-01,0.08,1,0,0,
16132631,Studio 15 min from downtown,78606235,Odile,,Le Sud-Ouest,45.46292,-73.5833,Entire home/apt,48,1,340,2022-11-28,4.66,2,240,76,301991
16222634,TREASURE - Opulent Pad - Dream Location,33242683,Catherine Marie-Claude,,Ville-Marie,45.51037937671565,-73.56244096748298,Entire home/apt,1062,1,45,2022-09-04,0.63,6,361,10,
15548000,2-Bedroom Condo beside Metro  (EST#296091/3star),12870387,Yan,,Saint-Laurent,45.50762,-73.67242,Entire home/apt,100,32,48,2022-09-08,0.71,1,132,1,
16227021,Belle appartement spacieux,106038609,Pablo,,Verdun,45.45889,-73.56558,Entire home/apt,40,1,4,2019-03-11,0.06,1,0,0,
16135159,cozy airy 6 1/2 upper duplex in c.d.n.,105258597,Basha,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49514,-73.63912,Entire home/apt,435,2,11,2019-10-18,0.15,1,0,0,
15548001,stunning modern 2 bedrooms condos panoramic view,20450025,Chris,,Saint-Laurent,45.5229,-73.70752,Entire home/apt,106,31,23,2022-09-28,0.31,2,362,2,
16136328,Cozy and spacious apartment for the holidays,85132300,Diana,,Ville-Marie,45.5291,-73.56156,Entire home/apt,60,5,0,,,1,0,0,
16237147,Olympic & Botanical Comfort 96,53224329,Elena,,Mercier-Hochelaga-Maisonneuve,45.54554,-73.5502,Entire home/apt,119,4,78,2022-11-26,1.06,10,282,30,
15548225,Really nice 1 bedroom apartment (3 rooms),100062613,Sandrine,,Mercier-Hochelaga-Maisonneuve,45.54459,-73.5433,Entire home/apt,46,2,8,2017-08-07,0.12,1,0,0,
16238534,Chambre double Montréal (métro Papineau),8558063,Pauline,,Ville-Marie,45.52875,-73.54853,Private room,20,2,3,2018-01-05,0.04,1,0,0,
16239737,Chambre dans coloc chaleureuse,106156501,Marc,,Ville-Marie,45.52194,-73.56486,Entire home/apt,40,7,3,2017-10-23,0.04,1,0,0,
16141204,Cozy one bedroom in the middle of town,80898176,Chris,,Le Plateau-Mont-Royal,45.50888,-73.57434,Entire home/apt,60,2,16,2018-07-22,0.22,1,0,0,
15551360,Charmant 4 1/2 près de la rue Laurier ❤️,51261205,Christina,,Rosemont-La Petite-Patrie,45.5395,-73.58562,Entire home/apt,55,2,1,2018-01-07,0.02,1,0,0,
16143321,Bright house with backyard in Villeray East,2293824,France,,Villeray-Saint-Michel-Parc-Extension,45.55262,-73.61244,Entire home/apt,110,5,25,2022-08-15,0.34,1,10,2,
16240090,Bel appartement au cœur du Plateau,24860488,Sophie,,Le Plateau-Mont-Royal,45.53186,-73.58447,Entire home/apt,55,2,25,2019-02-12,0.34,1,0,0,
16241428,Bright and welcoming room in a 4 1/2,97311630,Elodie,,Rosemont-La Petite-Patrie,45.53022,-73.60333,Private room,17,7,0,,,1,0,0,
15551969,Big MTL Airbnb 3 Bedrooms. Free Parking.,33245632,Kristina,,Le Sud-Ouest,45.45522,-73.59121,Entire home/apt,250,2,166,2022-10-23,2.24,1,359,28,308263
16146571,Montreal Classic Loft,105367741,Lorent,,Le Plateau-Mont-Royal,45.53641,-73.56246,Entire home/apt,75,3,9,2018-07-25,0.12,1,0,0,
15553665,Liv MTL Soho-1 | Big 2BR Groups+Rooftop 5* Reviews,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.52084,-73.57871,Entire home/apt,261,2,115,2022-07-02,1.55,47,362,3,298468
16146942,Beaconsfield - Cute & Cozy 1 bdrm condo (with A/C),55472589,Ann,,Beaconsfield,45.4378,-73.84255,Entire home/apt,99,14,34,2022-10-16,0.51,1,78,3,
16242447,Au coeur  du Plateau Mont-Royal,24737340,Michele,,Le Plateau-Mont-Royal,45.5303,-73.58049,Entire home/apt,119,7,19,2022-10-01,0.29,1,219,2,294845
15555898,Liv MTL Soho-3 | Big 2BR Groups+Rooftop 5* Reviews,73995257,Liv MTL,,Le Plateau-Mont-Royal,45.52189,-73.57838,Entire home/apt,261,2,137,2022-11-25,1.85,47,365,8,298468
16257104,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49682,-73.58248,Entire home/apt,75,32,14,2022-09-12,0.24,70,297,2,
16162393,Joli 3 et demi lumineux et silencieux,50854489,Marie-Claude,,Rosemont-La Petite-Patrie,45.54095,-73.58858,Entire home/apt,62,1,6,2017-09-04,0.09,1,0,0,
15564437,Studio de luxe île des soeurs,99425765,Juvenal,,Verdun,45.46117,-73.54326,Entire home/apt,550,3,0,,,1,180,0,
16257368,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49682,-73.58248,Entire home/apt,65,32,20,2022-11-09,0.30,70,295,4,
15582187,Urban Chic Residence with Private Patio,2282093,Pierre-Yves,,Rosemont-La Petite-Patrie,45.54004,-73.60056,Entire home/apt,225,4,9,2019-07-21,0.13,1,0,0,
16175493,Spacious & bright apartment with large terrace,42616652,François,,Le Plateau-Mont-Royal,45.51868,-73.58363,Entire home/apt,195,2,248,2022-11-27,3.66,2,236,57,296110
16177996,Grande chambre  / Plateau face au métro Laurier,54125458,Maxime,,Le Plateau-Mont-Royal,45.52872,-73.58796,Private room,32,3,0,,,2,0,0,
16178180,Magnifique 3 pièces dans super quartier!,86523175,Vincent,,Rosemont-La Petite-Patrie,45.54723,-73.59824,Entire home/apt,50,6,3,2019-01-06,0.04,1,0,0,
15589560,"Grande maison rénovée, idéale pour les familles",6589331,Guillaume,,Villeray-Saint-Michel-Parc-Extension,45.54711,-73.60426,Entire home/apt,165,2,6,2022-08-04,0.14,1,0,2,
16178790,Spacious Lower Floor Apartment,32861575,Eser,,Dorval,45.44799,-73.77392,Entire home/apt,79,2,26,2018-05-30,0.36,1,0,0,
16258070,Incredible Condo 41th floor Tour Des Canadiens,105270302,Tom,,Ville-Marie,45.49719,-73.56993,Entire home/apt,98,30,84,2022-09-01,1.16,5,310,6,
16258354,Olympic  & Botanical Comfort. 00,53224329,Elena,,Mercier-Hochelaga-Maisonneuve,45.54718,-73.54975,Entire home/apt,122,4,103,2022-11-27,1.41,10,267,31,
15595058,Joli 3 1/2 à quelques mètres de l'avenue MontRoyal,30660757,Roxane,,Le Plateau-Mont-Royal,45.53231,-73.57637,Entire home/apt,70,2,0,,,1,0,0,
16269555,Calm and Bright apartment in Montreal / Joli appar,106395191,Miguel,,Ville-Marie,45.53291,-73.55803,Entire home/apt,60,3,7,2019-05-11,0.10,1,0,0,
16201798,Charmant appartement à deux pas du marché Atwater,3673527,Julien,,Le Sud-Ouest,45.4831,-73.58181,Entire home/apt,85,8,3,2018-09-09,0.06,1,0,0,
15610714,Luxury large one bedroom near Old Montreal,66881070,Oxford,,Ville-Marie,45.5041,-73.562,Entire home/apt,84,31,7,2022-10-30,0.14,12,174,4,
16206593,Appartement 3 1/2 meublé pour décembre 2016,105865759,Valérie,,Rosemont-La Petite-Patrie,45.53755,-73.60228,Entire home/apt,80,67,0,,,1,365,0,
16272220,Chambre du 20/12 au 1/01 !,88334387,Claire,,Villeray-Saint-Michel-Parc-Extension,45.54366,-73.62075,Entire home/apt,15,1,0,,,1,0,0,
15624679,4 bedrooms facing Angrignon park,45775618,Mehdi,,LaSalle,45.44433,-73.61136,Entire home/apt,85,180,0,,,2,364,0,
16282686,CONDO plateau mont royal,106507477,Zac,,Le Plateau-Mont-Royal,45.53101,-73.56602,Entire home/apt,120,2,4,2017-07-05,0.05,1,0,0,
16660035,Historic Old Port Condo!,37831790,Marco,,Ville-Marie,45.51437,-73.55354,Entire home/apt,303,2,30,2020-09-07,0.43,2,106,0,
17234383,La Maison Blanche: Very Private Designer Home,2492995,Anick,,Le Sud-Ouest,45.47879,-73.57045,Entire home/apt,1356,7,5,2021-08-30,0.08,1,358,0,
16663254,Cozy apartment - close to Parc Jean-Drapeau,70329893,Bruno,,Ville-Marie,45.53042,-73.55034,Entire home/apt,125,2,3,2019-08-05,0.07,1,0,0,
16665026,Liv MTL Plaza-3 | Huge Penthouse Big Groups+Events,73995257,Liv MTL,,Rosemont-La Petite-Patrie,45.53585,-73.60401,Entire home/apt,735,2,71,2022-06-20,1.07,47,0,3,298469
16288999,"Pretty flat in the Petit Laurier, Plateau",4740987,Olivier,,Le Plateau-Mont-Royal,45.53562,-73.58337,Entire home/apt,80,5,33,2020-01-04,0.50,1,0,0,
16289969,Lumineux et exotique appart au coeur de Villeray,19930461,Marie-Josée,,Villeray-Saint-Michel-Parc-Extension,45.54456,-73.62265,Entire home/apt,65,30,10,2022-08-05,0.14,1,0,1,
17247260,***BEAUTIFUL CONDO DOWNTOWN*** free parking pool,63629202,Adam,,Le Sud-Ouest,45.49564,-73.56157,Entire home/apt,148,3,39,2019-10-09,0.76,1,0,0,
16291146,Grande chambre au coeur du quartier latin,81678417,Marc-Etienne,,Ville-Marie,45.51723,-73.56582,Private room,30,3,0,,,3,0,0,
16295360,"AT HOME, YOU WILL FEEL",8207211,Claudy,,Rivière-des-Prairies-Pointe-aux-Trembles,45.62649,-73.58973,Entire home/apt,42,31,99,2022-11-15,1.36,2,68,2,
16673641,Belle chambre près du centre-ville,104960941,Ébène,,Le Sud-Ouest,45.48411,-73.57762,Private room,35,1,68,2018-09-18,0.97,1,0,0,
17266251,"Quebexico Residence! Nice, cozy & close",9859234,Kevin,,Ville-Marie,45.52444,-73.56331,Entire home/apt,62,31,7,2022-11-01,0.60,1,77,7,
16301965,Résidence familiale au coeur de Rosemont,166567,Geneviève,,Rosemont-La Petite-Patrie,45.55026,-73.59653,Entire home/apt,135,2,2,2018-08-08,0.04,1,0,0,
17279576,"Beautiful apartment, central and peaceful",23934791,Olivier,,Verdun,45.4584,-73.57043,Entire home/apt,149,3,11,2022-11-15,0.16,1,2,5,
16302864,Loft chambre fermer,95402842,Salif,,Mercier-Hochelaga-Maisonneuve,45.53974,-73.54129,Entire home/apt,65,3,1,2017-03-01,0.01,1,0,0,
16303561,TINY COMFY APARTMENT FOR COUPLE,43034174,Myroslav,,LaSalle,45.42829,-73.63756,Entire home/apt,40,31,49,2021-10-12,0.67,1,0,0,
16686558,Appartement douillet avec plantes,1917778,Lauriane,,Mercier-Hochelaga-Maisonneuve,45.5474,-73.53761,Entire home/apt,110,2,4,2019-05-20,0.06,1,0,0,
16686883,Collocation du Havre,52706267,Étienne,,Le Plateau-Mont-Royal,45.52957,-73.56403,Private room,15,3,0,,,1,0,0,
17282144,2 Bedroom The Best Downtown Luxury condo,57283693,Yankhob,,Ville-Marie,45.496021,-73.570732,Entire home/apt,19,30,66,2021-12-01,0.95,5,124,0,
16691106,Sunny cactus oasis in the middle of downtown.,63919134,Loc & Marie,,Ville-Marie,45.48916,-73.582,Entire home/apt,125,14,0,,,1,0,0,
16699147,Room for rent,40905576,Van,,Rosemont-La Petite-Patrie,45.53344,-73.59772,Shared room,900,9,0,,,1,0,0,
16321083,Studio apartment in Downtown (near Guy-Concordia),90128853,Mohammed,,Ville-Marie,45.49103,-73.57844,Entire home/apt,60,1,1,2017-01-01,0.01,1,0,0,
16323751,Chambre meublée dans un grand appart au Mile-End,28368444,Amélie,,Le Plateau-Mont-Royal,45.52061,-73.59478,Private room,35,3,1,2017-01-03,0.01,2,0,0,
17284659,Bright and Spacious in the Village,74040664,Francis,,Ville-Marie,45.52081,-73.55868,Entire home/apt,60,1,26,2020-02-17,0.37,1,0,0,
16325175,"Discover Little Italy from a Hip, Cozy Tinyhouse",5291235,Linda,,Rosemont-La Petite-Patrie,45.53462,-73.60954,Entire home/apt,120,5,89,2022-11-19,1.23,2,70,9,
16704283,Beautiful condo in Montreal's old port,109629769,Thierry,,Ville-Marie,45.50254,-73.55621,Entire home/apt,150,2,0,,,1,0,0,
16710798,Double room in the heart of Montreal,18576980,David,,Le Plateau-Mont-Royal,45.51711,-73.57384,Entire home/apt,25,2,3,2017-07-14,0.05,1,0,0,
17300830,Private Bedroom+Private Toilet in Center Montreal!,4887266,Lilia,,Outremont,45.51751,-73.62588,Private room,60,1,0,,,1,0,0,
16710949,Lux Apt - 3 Bedroom 2 Bathroom Apartment,56209583,Lawrence,,Le Plateau-Mont-Royal,45.52015,-73.57983,Entire home/apt,493,2,5,2019-09-10,0.07,4,0,0,
