,neighbourhood,latitude,longitude,price,minimum_nights
8510,Le Sud-Ouest,45.47883,-73.58125,169,2
8511,Lachine,45.44383,-73.65355,55,1
8513,Le Sud-Ouest,45.45254,-73.59511,78,2
8514,Le Plateau-Mont-Royal,45.5241,-73.58344,211,1
8515,Le Plateau-Mont-Royal,45.5137,-73.57102,189,1
8516,Le Plateau-Mont-Royal,45.53146,-73.57509,336,2
8517,Le Plateau-Mont-Royal,45.50808,-73.57285,65,3
8518,Pointe-Claire,45.43547,-73.82469,109,2
8521,Le Plateau-Mont-Royal,45.52592,-73.59738,264,2
8522,Ville-Marie,45.50637,-73.55478,171,2
8523,Ville-Marie,45.50665,-73.56339,139,2
8527,Ville-Marie,45.50464,-73.55466,155,2
8529,Mercier-Hochelaga-Maisonneuve,45.61224,-73.53538,60,3
8530,LaSalle,45.43078,-73.59569,78,2
8531,Le Plateau-Mont-Royal,45.5346,-73.56484,167,1
8535,Le Plateau-Mont-Royal,45.5254,-73.60251,50,1
8536,Ville-Marie,45.50815,-73.5539,174,3
8539,Ville-Marie,45.50472,-73.5543,339,2
8540,Saint-Léonard,45.57316,-73.58472,329,1
8542,Le Plateau-Mont-Royal,45.52021,-73.59045,23,1
8543,Ville-Marie,45.50711,-73.554,206,2
8544,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49643,-73.60824,85,1
8545,Rosemont-La Petite-Patrie,45.53202,-73.60994,75,1
8546,Villeray-Saint-Michel-Parc-Extension,45.53312,-73.61974,262,1
8548,Ville-Marie,45.49906,-73.55884,63,1
8550,Mercier-Hochelaga-Maisonneuve,45.59951,-73.52266,50,3
8551,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47666,-73.62267,47,1
8552,Ville-Marie,45.50553,-73.55496,182,2
8554,Ville-Marie,45.48985,-73.58293,72,2
8556,Outremont,45.51767,-73.59509,45,10
8558,Ahuntsic-Cartierville,45.55097,-73.67592,235,2
8559,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49344,-73.61335,96,1
8560,Pointe-Claire,45.435,-73.8251,127,2
8563,Le Sud-Ouest,45.49108,-73.55964,159,2
8565,Verdun,45.45499,-73.56505,65,3
8566,Ville-Marie,45.49703,-73.58034,169,2
8567,Ville-Marie,45.50647,-73.55458,289,2
8569,Ville-Marie,45.49751,-73.57408,471,2
8570,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49175,-73.62564,175,7
8573,Ville-Marie,45.52056,-73.56179,65,2
8574,Le Plateau-Mont-Royal,45.5219,-73.59851,287,2
8575,Rivière-des-Prairies-Pointe-aux-Trembles,45.66631,-73.50609,98,4
8576,Le Plateau-Mont-Royal,45.51925,-73.59551,84,2
8577,Villeray-Saint-Michel-Parc-Extension,45.56697,-73.59561,45,5
8578,Le Plateau-Mont-Royal,45.51878,-73.57896,110,1
8580,Ville-Marie,45.50611,-73.55284,359,2
8581,Mercier-Hochelaga-Maisonneuve,45.59331,-73.55908,111,1
8582,Ahuntsic-Cartierville,45.55202,-73.65575,84,2
8583,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46311,-73.64221,170,1
8585,Ville-Marie,45.49884,-73.56087,92,1
8587,Ville-Marie,45.51072,-73.55171,138,1
8588,Mont-Royal,45.52355,-73.62132,212,5
8589,Le Plateau-Mont-Royal,45.51341,-73.57038,140,4
8592,Le Plateau-Mont-Royal,45.5231,-73.57343,158,2
8593,Ahuntsic-Cartierville,45.56823,-73.64324,85,2
8594,Ville-Marie,45.50607,-73.55283,199,2
8595,Ville-Marie,45.51138,-73.55156,147,1
8596,Ville-Marie,45.50773,-73.55855,102,1
8597,Ahuntsic-Cartierville,45.54722,-73.66471,94,1
8598,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47644,-73.62169,51,1
8599,Le Plateau-Mont-Royal,45.52173,-73.57193,385,5
8600,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4956,-73.62055,90,1
8601,Rivière-des-Prairies-Pointe-aux-Trembles,45.6517,-73.49603,85,2
8602,Le Sud-Ouest,45.4547,-73.58786,30,2
8604,Le Plateau-Mont-Royal,45.53068,-73.57197,111,1
8605,Pointe-Claire,45.46908,-73.8003,205,2
8606,Le Plateau-Mont-Royal,45.51987,-73.58153,290,2
8607,Mercier-Hochelaga-Maisonneuve,45.59051,-73.56533,56,1
8608,Ville-Marie,45.51034,-73.56773,671,2
8609,Ahuntsic-Cartierville,45.55221,-73.65574,48,5
8610,Le Plateau-Mont-Royal,45.52142,-73.57597,121,1
8611,Ville-Marie,45.50381,-73.55596,168,1
8613,Ahuntsic-Cartierville,45.53788,-73.67346,186,1
8614,Le Plateau-Mont-Royal,45.5159,-73.56912,292,4
8615,Ville-Marie,45.495,-73.5848,96,1
8616,Ville-Marie,45.501678,-73.557693,238,1
8617,Ville-Marie,45.501678,-73.557693,238,1
8618,Le Sud-Ouest,45.45275,-73.58985,30,2
8619,Ville-Marie,45.501678,-73.557693,238,1
8620,Sainte-Anne-de-Bellevue,45.4216653,-73.9360451,327,2
8621,Westmount,45.48811,-73.58585,60,1
8623,Ville-Marie,45.501678,-73.557693,238,1
8624,Le Plateau-Mont-Royal,45.51834,-73.59513,127,2
8625,Ville-Marie,45.501678,-73.557693,238,1
8626,Ville-Marie,45.501678,-73.557693,238,1
8627,Ville-Marie,45.501678,-73.557693,238,1
8628,Ahuntsic-Cartierville,45.5504,-73.66814,75,3
8629,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49496,-73.61008,79,1
8631,Ville-Marie,45.51663,-73.55973,155,1
8632,Ville-Marie,45.501678,-73.557693,238,1
8633,Ville-Marie,45.50631,-73.56237,140,1
8634,Mercier-Hochelaga-Maisonneuve,45.54062,-73.54819,51,2
8636,Ville-Marie,45.49824,-73.57491,136,2
8637,Ville-Marie,45.50606,-73.55293,240,2
8639,Ville-Marie,45.50627,-73.56113,166,2
8640,Ville-Marie,45.50905,-73.551,65,1
8641,Mercier-Hochelaga-Maisonneuve,45.53924,-73.54064,138,2
8644,Villeray-Saint-Michel-Parc-Extension,45.54832,-73.60884,40,5
8645,Pierrefonds-Roxboro,45.50562,-73.81363,257,3
8646,Ville-Marie,45.51098,-73.55159,65,1
8647,Le Plateau-Mont-Royal,45.52428,-73.57951,228,1
8648,Le Sud-Ouest,45.46234,-73.5954,100,7
8649,Ville-Marie,45.50959,-73.55288,66,1
8651,Le Sud-Ouest,45.47741,-73.57857,140,4
8652,Ville-Marie,45.5114,-73.55175,69,1
8654,Le Plateau-Mont-Royal,45.53917,-73.56074,182,2
8656,Ville-Marie,45.50928,-73.55102,56,1
8657,Ville-Marie,45.50415,-73.55577,178,2
8659,Ville-Marie,45.49551,-73.57227,134,3
8660,Ville-Marie,45.52868,-73.56189,110,5
8662,Outremont,45.50489,-73.61823,500,2
8663,Ville-Marie,45.501678,-73.557693,238,1
8664,Ville-Marie,45.501678,-73.557693,238,1
8666,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47543104905461,-73.63940731119455,78,1
8667,LaSalle,45.42752,-73.60587,151,3
8668,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47183,-73.64034,60,1
8669,Hampstead,45.47956709220234,-73.63502700332407,78,1
8670,Ville-Marie,45.501678,-73.557693,238,1
8671,Ville-Marie,45.501678,-73.557693,238,1
8672,Ville-Marie,45.501678,-73.557693,238,1
8674,Ville-Marie,45.501678,-73.557693,218,1
8675,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47663,-73.62257,70,1
8676,Ville-Marie,45.49968,-73.55531,500,4
8677,Ville-Marie,45.5093,-73.55276,65,1
8678,Villeray-Saint-Michel-Parc-Extension,45.53961,-73.62197,140,4
8679,Le Sud-Ouest,45.47774,-73.58996,159,1
8680,Ville-Marie,45.501678,-73.557693,238,1
8682,Lachine,45.44316,-73.65155,45,1
8685,Ahuntsic-Cartierville,45.57038,-73.6553,90,4
8686,Ville-Marie,45.50452,-73.55675,212,2
8689,Le Sud-Ouest,45.49167,-73.55967,102,1
8690,Le Sud-Ouest,45.49034,-73.55908,102,1
8692,LaSalle,45.43188,-73.62776,70,3
8698,Ville-Marie,45.49602,-73.58555,139,1
8699,Ville-Marie,45.5159,-73.56091,114,2
8701,Ville-Marie,45.51588,-73.56271,114,2
8702,Ville-Marie,45.51822,-73.56172,97,2
8703,Mercier-Hochelaga-Maisonneuve,45.59042,-73.51164,170,3
8706,Mercier-Hochelaga-Maisonneuve,45.55503,-73.53656,77,2
8707,Ville-Marie,45.52036,-73.5627,68,2
8708,Villeray-Saint-Michel-Parc-Extension,45.52638,-73.62826,112,2
8710,Mercier-Hochelaga-Maisonneuve,45.54511,-73.54854,81,2
8711,Mercier-Hochelaga-Maisonneuve,45.54507,-73.55011,88,2
8712,Verdun,45.46799,-73.5672,155,2
8713,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49586,-73.61908,88,2
8714,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46769177379086,-73.62143829941694,71,2
8715,Le Sud-Ouest,45.47602,-73.59455,45,1
8716,Ville-Marie,45.51537,-73.55614,102,1
8718,Ville-Marie,45.51857,-73.55839,115,3
8719,Rosemont-La Petite-Patrie,45.54534,-73.5762,130,3
8721,Le Sud-Ouest,45.47195,-73.59372,220,14
8722,Le Plateau-Mont-Royal,45.52395,-73.5826,153,2
8723,Saint-Laurent,45.51956,-73.72755,225,3
8724,Le Sud-Ouest,45.45865,-73.5977,105,2
8727,Rosemont-La Petite-Patrie,45.54783,-73.58834,73,1
8728,Villeray-Saint-Michel-Parc-Extension,45.54526,-73.62348,151,5
8729,Ville-Marie,45.49695,-73.5833,175,2
8730,Le Sud-Ouest,45.48281,-73.57632,203,2
8731,Le Plateau-Mont-Royal,45.51585,-73.5766,238,2
8733,Villeray-Saint-Michel-Parc-Extension,45.54098,-73.61767,164,2
8737,Ville-Marie,45.4948,-73.58522,70,1
8738,Le Sud-Ouest,45.480766,-73.579094,375,1
8739,Ville-Marie,45.51886,-73.55487,83,1
8740,Rosemont-La Petite-Patrie,45.5402,-73.60921,150,2
8741,Le Plateau-Mont-Royal,45.5196,-73.58313,214,3
8742,Ville-Marie,45.52948,-73.56024,130,5
8743,Ville-Marie,45.51609,-73.56256,133,2
8744,Ville-Marie,45.4994,-73.56474,238,1
8746,Ville-Marie,45.51177,-73.56898,347,1
8747,Ville-Marie,45.49821,-73.56646,233,1
8748,Ville-Marie,45.51591,-73.5623,110,2
8749,Mercier-Hochelaga-Maisonneuve,45.58782,-73.56186,93,1
8750,Le Plateau-Mont-Royal,45.51865,-73.58984,24,1
8751,Le Sud-Ouest,45.47673,-73.55859,50,3
8752,Ville-Marie,45.5097,-73.56992,315,1
8753,Le Sud-Ouest,45.45106,-73.60359,32,2
8754,Ville-Marie,45.49797,-73.56618,252,1
8758,Ville-Marie,45.49827,-73.56459,243,1
8759,Le Plateau-Mont-Royal,45.52974,-73.57138,185,2
8760,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48464,-73.62954,154,2
8761,Mercier-Hochelaga-Maisonneuve,45.54526,-73.5382,129,2
8763,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4831,-73.62828,114,2
8764,Rivière-des-Prairies-Pointe-aux-Trembles,45.66717,-73.54956,30,3
8765,Ville-Marie,45.51077,-73.56925,245,2
8766,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48299,-73.6292,96,2
8767,Ville-Marie,45.501682,-73.559929,196,2
8768,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47433,-73.60539,150,7
8769,Ville-Marie,45.50147,-73.57796,129,1
8770,Ville-Marie,45.50194,-73.57781,125,1
8771,Mercier-Hochelaga-Maisonneuve,45.59956,-73.52892,177,2
8773,Ville-Marie,45.49629,-73.58215,171,1
8774,Le Plateau-Mont-Royal,45.50864,-73.57836,200,2
8775,Le Sud-Ouest,45.47289,-73.58888,33,3
8776,Ville-Marie,45.51487,-73.55709,533,4
8777,Villeray-Saint-Michel-Parc-Extension,45.54675,-73.612,53,2
8778,Le Plateau-Mont-Royal,45.52778,-73.57878,150,2
8781,Ville-Marie,45.51625,-73.56122,133,2
8782,Ville-Marie,45.52077,-73.55946,35,1
8785,Ville-Marie,45.49429,-73.5809,70,1
8786,Le Plateau-Mont-Royal,45.52714,-73.57272,318,1
8790,Le Plateau-Mont-Royal,45.52025,-73.57076,110,5
8791,Ville-Marie,45.51816,-73.56128,97,2
8792,Le Plateau-Mont-Royal,45.51261,-73.57537,60,10
8793,Rosemont-La Petite-Patrie,45.55129,-73.57189,85,1
8795,Ville-Marie,45.49663,-73.58038,69,1
8798,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49641,-73.6083,85,1
8799,Le Plateau-Mont-Royal,45.53886,-73.58276,210,2
8800,Ville-Marie,45.51826,-73.56112,101,2
8801,Ville-Marie,45.51613,-73.56277,102,2
8804,Ville-Marie,45.51623,-73.56289,93,2
8805,Ville-Marie,45.501678,-73.557693,238,1
8806,Ville-Marie,45.5161,-73.56084,97,2
8807,Ville-Marie,45.501678,-73.557693,238,1
8808,Ville-Marie,45.5297,-73.55106,700,1
8809,Ville-Marie,45.501678,-73.557693,238,1
8812,Ville-Marie,45.501678,-73.557693,238,1
8813,Ville-Marie,45.5167,-73.56315,123,2
8814,Ville-Marie,45.501678,-73.557693,238,1
8815,Ville-Marie,45.4947,-73.58086,85,2
8818,Ville-Marie,45.501911,-73.557877,238,1
8820,Ville-Marie,45.501678,-73.557693,238,1
8823,Ville-Marie,45.501678,-73.557693,238,1
8824,Le Plateau-Mont-Royal,45.52141,-73.58026,115,2
8825,Le Plateau-Mont-Royal,45.52276,-73.5802,95,2
8826,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46738,-73.61708,120,1
8827,Le Plateau-Mont-Royal,45.51805,-73.56819,64,1
8828,Le Plateau-Mont-Royal,45.52169,-73.58023,106,2
8829,Ville-Marie,45.49876,-73.57747,98,2
8832,Saint-Laurent,45.50471,-73.69357,73,2
8833,Saint-Laurent,45.52546,-73.67292,300,2
8834,Rosemont-La Petite-Patrie,45.53723,-73.60002,45,2
8835,Villeray-Saint-Michel-Parc-Extension,45.53695,-73.61757,148,1
8836,Ville-Marie,45.50363,-73.56722,500,1
8837,Ville-Marie,45.492001,-73.5790195,286,1
8838,Le Sud-Ouest,45.49143,-73.5567,335,2
8839,Ville-Marie,45.51809,-73.56153,128,2
8840,Ville-Marie,45.49416,-73.5694,83,2
8841,Rosemont-La Petite-Patrie,45.55092,-73.58263,110,2
8842,Côte-Saint-Luc,45.46284,-73.65844,170,4
8843,Ville-Marie,45.51603,-73.56098,185,2
8844,LaSalle,45.41646,-73.63221,82,4
8845,Villeray-Saint-Michel-Parc-Extension,45.54255,-73.62198,50,7
8847,Ville-Marie,45.50171,-73.55896,479,3
8849,Rosemont-La Petite-Patrie,45.53984,-73.61164,150,3
8850,Ville-Marie,45.49742,-73.57707,116,2
8852,Ville-Marie,45.49819,-73.57474,150,2
8853,Mercier-Hochelaga-Maisonneuve,45.55561,-73.53062,57,2
8855,Ville-Marie,45.51616,-73.56091,78,2
8858,Ville-Marie,45.49835,-73.57724,116,2
8859,Le Sud-Ouest,45.46241,-73.59545,35,7
8860,Ville-Marie,45.49508,-73.58094,58,1
8861,Ville-Marie,45.51663,-73.56033,49,1
8862,Ville-Marie,45.5155,-73.56246,46,1
8864,Ville-Marie,45.51666,-73.56305,93,2
8866,Le Plateau-Mont-Royal,45.51603,-73.56908,101,1
8867,Saint-Laurent,45.50082,-73.70372,220,1
8868,Ville-Marie,45.51797,-73.56222,97,2
8869,Ville-Marie,45.51256,-73.55061,400,1
8870,Ville-Marie,45.49666,-73.57795,129,2
8871,Ville-Marie,45.51622,-73.56158,93,2
8872,Ville-Marie,45.497,-73.57937,102,2
8873,Rosemont-La Petite-Patrie,45.56415,-73.58711,90,1
8874,Ville-Marie,45.49393,-73.5694,142,7
8875,Rosemont-La Petite-Patrie,45.52929,-73.60613,121,3
8876,Le Plateau-Mont-Royal,45.51981,-73.5741,95,2
8878,Ville-Marie,45.49861,-73.5786,108,2
8879,Ville-Marie,45.51821,-73.56121,93,2
8880,Ville-Marie,45.51655,-73.56291,101,2
8881,Outremont,45.52302,-73.61307,86,1
8882,Ville-Marie,45.49709,-73.58136,80,1
8883,Rosemont-La Petite-Patrie,45.5641,-73.58747,90,1
8885,Ville-Marie,45.49054,-73.58135,82,11
8886,Ahuntsic-Cartierville,45.52717,-73.7213,125,2
8887,Ville-Marie,45.51606,-73.56292,105,2
8889,Ville-Marie,45.51619,-73.56289,93,2
8891,Le Sud-Ouest,45.49198,-73.55848,350,1
8892,Villeray-Saint-Michel-Parc-Extension,45.53621,-73.62116,120,5
8897,Le Plateau-Mont-Royal,45.52156,-73.58927,161,3
8898,Ville-Marie,45.51178,-73.56891,538,1
8899,Le Plateau-Mont-Royal,45.51369,-73.57272,141,2
8900,Rosemont-La Petite-Patrie,45.54476,-73.57914,128,4
8901,Ville-Marie,45.49517,-73.58053,125,4
8902,Le Plateau-Mont-Royal,45.51351,-73.57135,119,2
8903,Verdun,45.46121,-73.54797,659,3
8904,Ville-Marie,45.49654,-73.57922,95,2
8905,Le Plateau-Mont-Royal,45.51558,-73.57268,119,2
8906,Ville-Marie,45.49673,-73.57714,116,2
8907,Mercier-Hochelaga-Maisonneuve,45.54484,-73.5396,125,2
8908,Côte-des-Neiges-Notre-Dame-de-Grâce,45.495,-73.6102,99,1
8910,Ville-Marie,45.49887,-73.57882,94,2
8911,Ville-Marie,45.50223,-73.55519,168,2
8912,Ville-Marie,45.49674,-73.57718,99,2
8913,Ville-Marie,45.49877,-73.57694,179,2
8914,Ville-Marie,45.50441,-73.56211,161,2
8915,Ville-Marie,45.4974,-73.57895,102,2
8916,Ville-Marie,45.50467,-73.56269,148,2
8917,Ville-Marie,45.52073,-73.56233,74,2
8919,Ville-Marie,45.49859,-73.57498,236,2
8920,Ville-Marie,45.49987,-73.57769,121,1
8923,Le Plateau-Mont-Royal,45.53068,-73.56806,126,3
8926,Westmount,45.48232,-73.59336,35,2
8930,Rosemont-La Petite-Patrie,45.5432,-73.60828,100,1
8931,Rosemont-La Petite-Patrie,45.55007,-73.59018,150,3
8932,Ville-Marie,45.49196,-73.57632,51,7
8933,Ville-Marie,45.49339,-73.57447,56,7
8934,Westmount,45.48404,-73.58656,175,3
8935,Ville-Marie,45.49342,-73.57469,68,5
8938,Ville-Marie,45.50592,-73.555977,223,1
8940,Ville-Marie,45.50936,-73.5615,141,2
8941,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46379,-73.61938,77,3
8944,Villeray-Saint-Michel-Parc-Extension,45.54079,-73.62339,192,2
8945,Le Sud-Ouest,45.49277,-73.55847,155,1
8948,Rosemont-La Petite-Patrie,45.55545,-73.57585,92,1
8949,Le Sud-Ouest,45.46844,-73.59151,125,3
8951,Saint-Laurent,45.52367,-73.67419,350,2
8952,Le Plateau-Mont-Royal,45.52616,-73.59002,91,1
8953,Ville-Marie,45.51792,-73.56107,93,2
8955,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4858,-73.63728,140,3
8956,Ville-Marie,45.50478,-73.55815,249,2
8957,Ville-Marie,45.49463,-73.58279,72,1
8958,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4966,-73.6084,90,1
8959,Le Plateau-Mont-Royal,45.51996,-73.56795,72,2
8960,Ville-Marie,45.52059,-73.5626,89,2
8961,Le Sud-Ouest,45.44885,-73.60221,30,2
8962,Ahuntsic-Cartierville,45.57316,-73.64888,135,3
8963,Ville-Marie,45.49973,-73.58053,180,1
8964,Le Sud-Ouest,45.49082,-73.55844,116,1
8965,Ville-Marie,45.50462,-73.55691,406,2
8967,Le Plateau-Mont-Royal,45.53544,-73.56345,150,2
8969,Rosemont-La Petite-Patrie,45.53927,-73.59747,75,10
8971,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49454,-73.60904,58,2
8972,Ville-Marie,45.49464,-73.58277,48,1
8974,Le Sud-Ouest,45.48206,-73.56879,183,2
8975,Le Plateau-Mont-Royal,45.52319,-73.58051,120,2
8976,Le Sud-Ouest,45.49244,-73.55791,150,1
8977,Ville-Marie,45.51657,-73.54898,307,3
8978,Saint-Léonard,45.587074,-73.580864,122,1
8979,Mercier-Hochelaga-Maisonneuve,45.53738,-73.54048,143,2
8980,Le Sud-Ouest,45.44815,-73.59866,78,2
8981,Dorval,45.45321,-73.77074,125,1
8982,Le Plateau-Mont-Royal,45.51775,-73.56978,117,2
8983,Le Sud-Ouest,45.47602,-73.5918,159,1
8985,Le Plateau-Mont-Royal,45.52063,-73.57303,296,2
8986,Le Plateau-Mont-Royal,45.50604,-73.57306,114,3
8987,Ville-Marie,45.49799,-73.57518,299,2
8988,Le Plateau-Mont-Royal,45.52948,-73.56694,391,2
8991,Le Sud-Ouest,45.4935,-73.557,78,3
8992,Rosemont-La Petite-Patrie,45.53142,-73.6028,120,3
8993,Mercier-Hochelaga-Maisonneuve,45.57114,-73.5427,89,3
8994,Le Plateau-Mont-Royal,45.51622,-73.56788,136,2
8995,Ville-Marie,45.49892,-73.57348,215,2
8996,Pointe-Claire,45.46606,-73.80825,56,1
8997,Le Plateau-Mont-Royal,45.52002,-73.58065,70,1
8998,Ville-Marie,45.51009,-73.56298,77,1
8999,Ahuntsic-Cartierville,45.54097,-73.6463,150,2
9000,Ville-Marie,45.51648,-73.56303,97,2
9001,Côte-des-Neiges-Notre-Dame-de-Grâce,45.496262523452,-73.60993534926301,80,1
9002,Le Plateau-Mont-Royal,45.52462,-73.60711,90,2
9003,Ville-Marie,45.51561,-73.56685,145,2
9005,Ville-Marie,45.51642,-73.56645,278,2
9007,Le Plateau-Mont-Royal,45.53595,-73.56614,48,1
9008,Rosemont-La Petite-Patrie,45.5513,-73.5714,300,7
9009,Ville-Marie,45.49519,-73.56695,250,1
9010,Rosemont-La Petite-Patrie,45.55495,-73.5594,56,1
9011,Outremont,45.51637,-73.59317,40,3
9013,Saint-Léonard,45.58325,-73.59639,186,3
9014,Ville-Marie,45.49517,-73.58145,63,1
9015,Le Plateau-Mont-Royal,45.53255,-73.56504,47,1
9018,Le Plateau-Mont-Royal,45.52953,-73.58502,70,5
9020,Le Plateau-Mont-Royal,45.52,-73.57412,333,3
9021,Ville-Marie,45.49689,-73.57531,213,2
9023,Le Plateau-Mont-Royal,45.52068,-73.58401,75,3
9025,Mercier-Hochelaga-Maisonneuve,45.54339,-73.54854,43,1
9026,Rosemont-La Petite-Patrie,45.53421,-73.59412,490,1
9029,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49348,-73.62606,194,1
9030,Le Plateau-Mont-Royal,45.53229,-73.58107,140,4
9032,Ville-Marie,45.50357,-73.55719,211,2
9033,Côte-des-Neiges-Notre-Dame-de-Grâce,45.494,-73.61809,35,9
9034,Le Plateau-Mont-Royal,45.53067,-73.58852,106,12
9036,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46563,-73.61715,105,1
9038,Côte-des-Neiges-Notre-Dame-de-Grâce,45.473183,-73.606316,95,3
9041,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48311,-73.6277,84,2
9042,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46571,-73.61595,101,1
9043,Saint-Léonard,45.58788,-73.60305,69,1
9044,Le Plateau-Mont-Royal,45.53449,-73.58106,200,5
9045,Le Plateau-Mont-Royal,45.523,-73.57842,108,2
9046,Villeray-Saint-Michel-Parc-Extension,45.5428,-73.63739,120,1
9047,Le Plateau-Mont-Royal,45.52325,-73.58005,163,2
9048,Ahuntsic-Cartierville,45.55978,-73.66811,213,2
9050,Le Plateau-Mont-Royal,45.52201,-73.57812,106,2
9051,Le Plateau-Mont-Royal,45.51824,-73.56804,121,2
9052,Ville-Marie,45.49636,-73.57712,129,1
9053,Le Plateau-Mont-Royal,45.51835,-73.56791,136,2
9054,Le Plateau-Mont-Royal,45.52283,-73.57816,105,2
9055,Le Plateau-Mont-Royal,45.52123,-73.57856,93,2
9056,Le Plateau-Mont-Royal,45.51729,-73.59208,110,3
9057,Le Plateau-Mont-Royal,45.52342,-73.5786,109,2
9058,Rosemont-La Petite-Patrie,45.52912,-73.61621,525,3
9059,Westmount,45.48623,-73.58441,80,2
9061,Lachine,45.43475,-73.68922,168,2
9062,Le Plateau-Mont-Royal,45.52356,-73.57933,115,2
9065,Verdun,45.4608,-73.57471,150,2
9066,Dollard-des-Ormeaux,45.48967,-73.82198,44,1
9069,Ville-Marie,45.4955,-73.57754,171,2
9071,Le Plateau-Mont-Royal,45.53398,-73.56606,183,1
9072,Mercier-Hochelaga-Maisonneuve,45.54316,-73.54804,74,1
9073,Ville-Marie,45.51914,-73.5631,75,5
9074,Ville-Marie,45.50474,-73.56246,144,2
9075,Ville-Marie,45.49536,-73.57954,156,2
9076,Ville-Marie,45.49716,-73.57942,174,2
9077,Verdun,45.45736,-73.56883,78,2
9078,Verdun,45.45684,-73.56882,80,1
9079,Ville-Marie,45.49549,-73.57764,140,2
9080,Ville-Marie,45.5061,-73.56282,141,2
9081,Ville-Marie,45.50594,-73.56255,187,1
9082,Ville-Marie,45.50443,-73.56204,152,2
9083,Ville-Marie,45.50597,-73.5609,153,2
9084,Ville-Marie,45.50472,-73.55758,304,2
9085,Ville-Marie,45.49735,-73.57823,174,2
9086,Le Plateau-Mont-Royal,45.5265,-73.57439,80,2
9087,Ville-Marie,45.49529,-73.57822,293,2
9093,Ville-Marie,45.49009,-73.58183,55,8
9095,Le Sud-Ouest,45.44972,-73.59079,30,2
9097,Le Plateau-Mont-Royal,45.52589,-73.57236,69,3
9099,Villeray-Saint-Michel-Parc-Extension,45.53121,-73.6309,78,1
9100,Le Plateau-Mont-Royal,45.51734,-73.57658,71,2
9101,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4676,-73.61683,120,1
9106,Ville-Marie,45.49495,-73.58102,130,3
9108,Ahuntsic-Cartierville,45.54452,-73.66579,75,2
9110,Le Plateau-Mont-Royal,45.50757,-73.57231,44,1
9111,Le Plateau-Mont-Royal,45.50738,-73.57289,82,2
9113,Le Sud-Ouest,45.4903,-73.57536,310,3
9114,Le Plateau-Mont-Royal,45.521351,-73.576645,793,2
9115,Villeray-Saint-Michel-Parc-Extension,45.52661,-73.62034,136,1
9116,Mercier-Hochelaga-Maisonneuve,45.54546,-73.54179,90,2
9118,Ville-Marie,45.49529870610225,-73.5759936788689,173,2
9121,Villeray-Saint-Michel-Parc-Extension,45.54161,-73.61696,38,2
9123,Ahuntsic-Cartierville,45.56427,-73.65522,75,3
9124,Le Plateau-Mont-Royal,45.53616,-73.57012,385,3
9129,Ville-Marie,45.50337,-73.57855,60,1
9130,Rosemont-La Petite-Patrie,45.53672,-73.61284,55,10
9131,Le Sud-Ouest,45.4756,-73.59078,159,1
9132,Anjou,45.61047,-73.54693,66,3
9133,Le Sud-Ouest,45.47773,-73.59207,209,1
9135,Ville-Marie,45.49861,-73.57674,96,2
9136,Lachine,45.44623,-73.72043,150,1
9137,Ville-Marie,45.50456,-73.55662,282,2
9139,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49897,-73.64019,120,2
9140,Saint-Laurent,45.53069,-73.67132,123,2
9143,Rosemont-La Petite-Patrie,45.55957,-73.56754,83,1
9144,Mercier-Hochelaga-Maisonneuve,45.5525,-73.53644,120,5
9145,Le Sud-Ouest,45.44906,-73.59038,30,2
9147,Le Plateau-Mont-Royal,45.53931,-73.57872,86,3
9149,Le Plateau-Mont-Royal,45.52111,-73.56854,370,1
9151,Mercier-Hochelaga-Maisonneuve,45.54736,-73.55001,228,3
9152,Villeray-Saint-Michel-Parc-Extension,45.56252,-73.60737,214,1
9153,Mercier-Hochelaga-Maisonneuve,45.59391,-73.51644,47,5
